PassengerId,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked,Address
2585,2,"Wheeler, Mr. Edwin Frederick",male,"",0,0,SC/PARIS 2159,12.875,"",S,Margaretenstra e 53 05 Margareten 1050 Vienna Austria
19586,1,"Gibson, Mrs. Leonard (Pauline C Boeson)",female,45.0,0,1,112378,59.4,"",C,82 Gloucester Place Westminster Borough London W1U 6HN United Kingdom
14380,3,"Larsson-Rondberg, Mr. Edvard A",male,22.0,0,0,347065,7.775,"",S,603 Constitution Dr
2443,1,"Spedden, Mr. Frederic Oakley",male,45.0,1,1,16966,134.5,E34,C,70 avenue des Champs Elysees 8th arr 75008 Paris France
14179,3,"Nilsson, Miss. Berta Olivia",female,18.0,0,0,347066,7.775,"",S,335 337 High Street Stratford Newham London E15 2TF United Kingdom
20752,3,"Moubarek, Mrs. George (Omine Amenia Alexander)",female,"",0,2,2661,15.2458,"",C,6 Harding Ln
3568,3,"Davison, Mr. Thomas Henry",male,"",1,0,386525,16.1,"",S,6 rue Gustave Charpentier 17th arr 75017 Paris France
12877,2,"Andrew, Mr. Frank Thomas",male,25.0,0,0,C.A. 34050,10.5,"",S,1 Norris Dr
18012,3,"Johansson Palmquist, Mr. Oskar Leander",male,26.0,0,0,347070,7.775,"",S,61 rue de la Voute 12th arr 75012 Paris France
5131,3,"Sadowitz, Mr. Harry",male,"",0,0,LP 1588,7.575,"",S,Trabrennstra e 4 02 Leopoldstadt 1020 Vienna Austria
3809,3,"Johansson, Mr. Nils",male,29.0,0,0,347467,7.8542,"",S,1 Norris Dr
10444,3,"Palsson, Master. Paul Folke",male,6.0,3,1,349909,21.075,"",S,Gro e Stadtgutgasse 31 02 Leopoldstadt 1020 Vienna Austria
5208,3,"Palsson, Master. Paul Folke",male,6.0,3,1,349909,21.075,"",S,17777 N E Sacramento St
20685,1,"Borebank, Mr. John James",male,42.0,0,0,110489,26.55,D22,S,16101 Crain Hwy
2492,3,"Daly, Miss. Margaret Marcella Maggie",female,30.0,0,0,382650,6.95,"",Q,Avenida Rius y Taulet 1 3 Sants Montju c 08004 Barcelona Spain
20712,2,"Maybery, Mr. Frank Hubert",male,40.0,0,0,239059,16.0,"",S,50 Berners Street Westminster Borough London W1T 3NG United Kingdom
